identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.2.226,ὁ τε γάρ ἰταλίας καί σικελίας καλός παράπλοος κεῖμαι ὥστε μήτε ἐκεῖθεν ναυτικός ἐάω πελοποννησίοις ἐπέρχομαι ὁ τε ἐνθένδε πρός ἐκεῖ παραπέμπω καί εἰς ἄλλος σύμφορος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.3.227,βραχύς δ ἐάν κεφάλαιος ὁ τε σύμπας καί καθ ἕκαστος τῷδ ἐάν μή προίημι ἐγώ μανθάνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.3.228,τρεῖς μέν εἰμί λόγος ἄξιος ὁ ἕλλησι ναυτικός ὁ παρ σύ καί ὁ ἡμέτερος καί ὁ κορινθίων
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.3.229,οὗτος δέ εἰ περιοράω ὁ δύο εἰς ταὐτός ἔρχομαι καί κορίνθιοι ἐγώ προκαταλαμβάνω κερκυραίοις τε καί πελοποννησίοις ἅμα ναυμαχέω δέχομαι δέ ἐγώ ἔχω πρός αὐτός πλείων ναῦς ὁ ἡμέτερος ἀγωνίζομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.4.230,τοιοῦτος μέν ὁ κερκυραῖοι εἶπον
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.4.231,ὁ δέ κορίνθιοι μετ αὐτός τοιόσδε
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.1.232,ἀναγκαῖος κερκυραίων ὅδε οὐ μόνος περί ὁ δέχομαι σφεῖς ὁ λόγος ποιέω ἀλλ ὡς καί ἐγώ τε ἀδικέω καί αὐτός οὐ ἐοικότως πολεμέω μιμνήσκω πρότερος καί ἐγώ περί ἀμφότερος οὕτως καί ἐπί ὁ ἄλλος λόγος εἶμι ἵνα ὁ ἀφ ἐγώ τε ἀξίωσις ἀσφαλής πρόοιδα καί ὁ ὅδε χρεία μή ἀλόγιστος ἀπωθέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.2.233,φημί δέ συμμαχία διά ὁ σώφρων οὐδείς πω δέχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.2.234,ὁ δ ἐπί κακουργία καί οὐ ἀρετή ἐπιτηδεύω σύμμαχος τε οὐδείς βούλομαι πρός ἀδίκημα οὐδός μάρτυς ἔχω οὔτε παρακαλέω αἰσχύνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.3.235,καί ὁ πόλις αὐτός ἅμα αὐτάρκης θέσις κεῖμαι παρέχω αὐτός δικαστής ὅς βλάπτω τις μᾶλλον ἤ κατά συνθήκη γίγνομαι διά ὁ ἥκιστος ἐπί ὁ πελάω ἐκπλέω μάλιστα ὁ ἄλλος ἀνάγκη καταίρω δέχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.4.236,καί οὗτος ὁ εὐπρεπής ἄσπονδος οὐ ἵνα μή συναδικέω ἕτερος προβάλλω ἀλλ ὅπως κατά μόνος ἀδικέω καί ὅπως εἰς ὅς μέν ἐάν κρατέω βιάζω ἕ δ ἐάν λανθάνω πλέω ἔχω ἐάν δέ πού τις προσλαμβάνω ἀναισχυντέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.5.237,καίτοι εἰ εἰμί ἀνήρ ὥσπερ φημί ἀγαθός ὅσος ἄληπτος εἰμί ὁ πελάω τόσος δέ φανερός ἔξεστι αὐτός ὁ ἀρετή δίδωμι καί δέχομαι ὁ δίκαιος δείκνυμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.38.1.238,ἀλλ οὔτε πρός ὁ ἄλλος οὔτε εἰς ἐγώ τοιόσδε εἰμί ἄποικος δ εἰμί ἀφεστήξω τε διά πᾶς καί νῦν πολεμέω λέγω ὡς οὐ ἐπί ὁ κακός πάσχω ἐκπέμπω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.38.2.239,ἐγώ δέ οὐδ αὐτός φημί ἐπί ὁ ὑπό οὗτος ὑβρίζω κατοικίζω ἀλλ ἐπί ὁ ἡγεμών τε εἰμί καί ὁ ἔοικα θαυμάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.38.3.240,ὁ γοῦν ἄλλος ἀποικία τιμέω ἐγώ καί μάλιστα ὑπό ἄποικος στέργω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.38.4.241,καί δῆλος ὅστις εἰ ὁ πλείων ἀρέσκω εἰμί τοῖσδ ἐάν μόνος οὐ ὀρθόω ἀπαρέσκω οὐδ ἐπιστρατεύω ἐκπρεπής μή καί διαφερόντως τις ἀδικέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.38.5.242,καλός δ εἰμί εἰ καί ἁμαρτάνω ὅδε μέν εἴκω ὁ ἡμέτερος ὀργή ἐγώ δέ αἰσχρός βιάζω ὁ οὗτος μετριότης
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.38.5.243,ὕβρις δέ καί ἐξουσία πλοῦτος πολύς εἰς ἐγώ ἄλλος τε ἁμαρτάνω καί ἐπίδαμνον ἡμέτερος εἰμί κακόω μέν οὐ προσποιέω ἔρχομαι δέ ἐγώ ἐπί τιμωρία αἱρέω βία ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.39.1.244,καί φημί δή δίκη πρότερος ἐθέλω κρίνω ὅς γε οὐ ὁ προέχω καί ἐκ ὁ ἀσφαλής προκαλέω λέγω τις δοκέω δέω ἀλλά ὁ εἰς ἴσος ὁ τε ἔργον ὅμοιος καί ὁ λόγος πρίν διαγωνίζομαι καθίστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.39.2.245,οὗτος δέ οὐ πρίν πολιορκέω ὁ χωρέω ἀλλ ἐπεί ἡγέομαι ἐγώ οὐ περιοράω τότε καί ὁ εὐπρεπής ὁ δίκη παρέχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.39.2.246,καί δεῦρο ἥκω οὐ ἐκεῖ μόνος αὐτός ἁμαρτάνω ἀλλά καί σύ νῦν ἀξιόω οὐ συμμαχέω ἀλλά συναδικέω καί διάφορος εἰμί ἐγώ δέχομαι σφεῖς
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.39.3.247,ὅς χράω ὅτε ἀσφαλής εἰμί τότε πρόσειμι καί μή εἰς ὅς ἐγώ μέν ἀδικέω οὗτος δέ κινδυνεύω μηδ εἰς ὅς σύ ὁ τε δύναμις αὐτός τότε οὐ μεταλαμβάνω ὁ ὠφέλεια νῦν μεταδίδωμι καί ὁ ἁμάρτημα ἀπογίγνομαι ὁ ἀφ ἐγώ αἴτιος ὁ ἴσος ἔχω πάλλω δέ κοινόω ὁ δύναμις κοινός καί ὁ ἀποβαίνω ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.1.248,ὡς μέν οὖν αὐτός τε μετά προσήκω ἔγκλημα ἔρχομαι καί ὅδε βίαιος καί πλεονέκτης εἰμί δηλόω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.1.249,ὡς δέ οὐ ἐάν δίκαιος αὐτός δέχομαι μανθάνω χρή
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.2.250,εἰ γάρ ἐρῶ εἰς ὁ σπονδή ἔξεστι παρ ὁπότερος τις βούλομαι ὁ ἄγραφος πολύς ἔρχομαι οὐ ὁ ἐπί βλάπτω ἕτερος εἰμί ὁ συνθήκη εἰμί ἀλλ ὅστις μή ἄλλος ἑαυτοῦ ἀποστερέω ἀσφάλεια δέω καί ὅστις μή ὁ δέχομαι εἰ σωφρονέω πόλεμος ἀντ εἰρήνη ποιέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.2.251,ὁ νῦν σύ μή πείθω ἐγώ πάσχω ἐάν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.3.252,οὐ γάρ ὅδε μόνος ἐπίκουρος ἐάν γίγνομαι ἀλλά καί ἐγώ ἀντί ἔνσπονδος πολέμιος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.3.253,ἀνάγκη γάρ εἰ εἶμι μετ αὐτός καί ἀμύνω μή ἄνω σύ οὗτος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.4.254,καίτοι δίκαιος γ εἰμί μάλιστα μέν ἐκποδών ἵστημι ἀμφότερος εἰ δέ μή ἐναντίος ἐπί οὗτος μεθ ἐγώ εἶμι κορινθίοις μέν γε ἔνσπονδος εἰμί κερκυραίοις δέ οὐδός δι ἀνοκωχή πώποτ γίγνομαι καί ὁ νόμος μή καθίστημι ὥστε ὁ ἕτερος ἀφεστήξω δέχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.5.255,οὐδός γάρ ἐγώ σάμος ἀφεστήξω ψῆφος προστίθημι ἐναντίος σύ ὁ ἄλλος πελοποννησίων διχάω ψηφίζω εἰ χρή αὐτός ἀμύνω φανερός δέ ἀντεῖπον ὁ προσήκω σύμμαχος αὐτός τις κολάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.6.256,εἰ γάρ ὁ κακός τις δράω δέχομαι τιμωρέω φαίνω καί ὁ ὁ ὑμέτερος οὐ ἐλάσσων ἐγώ πρόσειμι καί ὁ νόμος ἐφ σύ αὐτός μᾶλλον ἤ ἐφ ἐγώ τίθημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.1.257,δικαίωμα μέν οὖν ὅδε πρός σύ ἔχω ἱκανός κατά ὁ ἑλλήνων νόμος παραίνεσις δέ καί ἀξίωσις χάρις τοιόσδε ὅς οὐ ἐχθρός εἰμί ὥστε βλάπτω οὐδ αὗ φίλος ὥστ ἐπιχράω ἀντιδίδωμι ἐγώ εἰς ὁ πάρειμι φημί χρή
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.2.258,ναῦς γάρ μακρός σπανίζω ποτέ πρός ὁ αἰγινητῶν ὑπέρ ὁ μηδικός πόλεμος πηρός κορινθίων εἴκοσι ναῦς λαμβάνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.2.259,καί ὁ εὐεργεσία οὗτος τε καί ὁ εἰς σάμος ὁ δι ἐγώ πελοποννησίους αὐτός μή βοηθέω παρέχω σύ αἰγινητῶν μέν ἐπικράτησις σάμος δέ κόλασις καί εἰς καιρός τοιοῦτος γίγνομαι ὅς μάλιστα ἄνθρωπος ἐπ ἐχθρός ὁ σφέτερος εἰμί ὁ ἅπας ἀπερίοπτος εἰμί πηρός ὁ νικάω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.3.260,φίλος τε γάρ ἡγέομαι ὁ ὑπουργέω ἐάν καί πρότερος ἐχθρός εἰμί πολέμιος τε ὁ ἀνθίστημι ἐάν καί τυγχάνω φίλος εἰμί ἐπεί καί ὁ οἰκεῖος χείρων τίθημι φιλονεικία ἕνεκα ὁ αὐτίκα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.1.261,ὅς ἐνθυμέομαι καί νέος τις πηρός πρέσβυς αὐτός μανθάνω ἀξιόω ὁ ὅμοιος ἐγώ ἀμύνω καί μή νομίζω δίκαιος μέν ὅδε λέγω σύμφορος δέ εἰ πολεμέω ἄλλος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.2.262,ὁ τε γάρ συμφέρω εἰς ὅς ἐάν τις ἐλάχιστος ἁμαρτάνω μάλιστα ἕπομαι καί ὁ μέλλω ὁ πόλεμος ὅς φοβέω σύ κερκυραῖοι κελεύω ἀδικέω εἰς ἀφανής ἔτι κεῖμαι καί οὐ ἄξιος ἐπαίρω αὐτός φανερός ἔχθρα ἦδος καί οὐ μέλλω πρός κορινθίους κτάομαι ὁ δέ ὑπάρχω πρότερος διά μεγαρέας ὑποψία σώφρων ὑφαιρέω μᾶλλον ὁ γάρ τελευταῖος χάρις καιρός ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.3.263,κἀν ἐλάσσων εἰμί δύναμαι μέγας ἔγκλημα λύω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.4.264,μηδ ὅστις ναυτικός συμμαχία μέγας δίδωμι οὗτος ἐφέλκω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.4.265,ὁ γάρ μή ἀδικέω ὁ ὅμοιος ἐχυρός δύναμις ἤ ὁ αὐτίκα φανερός ἐπαίρω διά κίνδυνος ὁ πλέω ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.1.266,ἐγώ δέ περιπίπτω ὅς εἰς ὁ λακεδαίμονι αὐτός προεῖπον ὁ σφέτερος σύμμαχος αὐτός τις κολάζω νῦν παρ σύ ὁ αὐτός ἀξιόω κομίζω καί μή ὁ ἡμέτερος ψῆφος ὠφελέω ὁ ὑμέτερος ἐγώ βλάπτω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.2.267,ὁ δέ ἴσος ἀνταποδίδωμι γιγνώσκω οὗτος ἐκεῖνος εἰμί ὁ καιρός εἰς ὅς ὁ τε ὑπουργέω φίλος μάλιστα καί ὁ ἀνθίστημι ἐχθρός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.3.268,καί κερκυραίους ὅδε μήτε σύμμαχος δέχομαι βία ἐγώ μήτε ἀμύνω αὐτός ἀδικέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.4.269,καί ὅδε ποιέω ὁ προσήκω τε δράω καί ὁ ἄριστος βουλεύω σύ αὐτός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.1.270,τοιοῦτος δέ καί ὁ κορίνθιοι εἶπον
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.1.271,ἀθηναῖοι δέ ἀκούω ἀμφότερος γίγνομαι καί δίς ἐκκλησία ὁ μέν πρότερος οὐ ἥσσων ὁ κορινθίων ἀποδείκνυμι ὁ λόγος εἰς δέ ὁ ὑστεραῖος μεταγιγνώσκω κερκυραίοις συμμαχία μέν μή ποιέω ὥστε ὁ αὐτός ἐχθρός καί φίλος νομίζω εἰ γάρ ἐπί κόρινθον κελεύω σφεῖς ὁ κερκυραῖοι συμπλέω ἐλύοντ ἐάν αὐτός ὁ πρός πελοποννησίους σπονδή ἐπιμαχία δ ποιέω ὁ ἀλλήλων βοηθέω ἐάν τις ἐπί κέρκυραν εἶμι ἤ ἀθήνας ἤ ὁ οὗτος σύμμαχος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.2.272,δοκέω γάρ ὁ πρός πελοποννησίους πόλεμος καί ὅς εἰμί αὐτός καί ὁ κέρκυραν βούλομαι μή προίημι ὁ κορινθίοις ναυτικός ἔχω τοσοῦτος συγκρούω δέ ὅστις μάλιστα αὐτός ἀλλήλων ἵνα ἀσθενής εἰμί ἐάν τις δέω κορινθίοις τε καί ὁ ἄλλος ναυτικός ἔχω εἰς πόλεμος καθίστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.3.273,ἅμα δέ ὁ τε ἰταλίας καί σικελίας καλός φαίνω αὐτός ὁ νῆσος εἰς παράπλοος κεῖμαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.1.274,τοιοῦτος μέν γνώμη ὁ ἀθηναῖοι ὁ κερκυραίους προσδέχομαι καί ὁ κορινθίων ἀπέρχομαι οὐ πολύς ὕστερος δέκα ναῦς αὐτός ἀποστέλλω βοηθός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.2.275,στρατηγέω δέ αὐτός λακεδαιμόνιός τε ὁ κίμωνος καί διότιμος ὁ στρομβίχου καί πρωτεύς ὁ ἐπικλέους
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3.276,προεῖπον δέ αὐτός μή ναυμαχέω κορινθίοις ἐάν μή ἐπί κέρκυραν πλέω καί μέλλω ἀποβαίνω ἤ εἰς ὁ ἐκεῖνος τις χωρέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3.277,οὕτως δέ κωλύω κατά δύναμις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3.278,προεῖπον δέ οὗτος ὁ μή λύω ἕνεκα ὁ σπονδή
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.1.279,ὁ μέν δή ναῦς ἀφικνέομαι εἰς ὁ κέρκυραν ὁ δέ κορίνθιοι ἐπεί αὐτός παρασκευάζω πλέω ἐπί ὁ κέρκυραν ναῦς πεντήκοντα καί ἑκατόν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.1.280,εἰμί δέ ἠλείων μέν δέκα μεγαρέων δέ δώδεκα καί λευκαδίων δέκα ἀμπρακιωτῶν δέ ἑπτάς καί εἴκοσι καί ἀνακτόριος εἷς αὐτός δέ κορινθίων ἐνενήκοντα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.2.281,στρατηγός δέ οὗτος εἰμί μέν καί κατά πολύς ἕκαστος κορινθίων δέ ξενοκλείδης ὁ εὐθυκλέους πέμπτος αὐτός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.3.282,ἐπεί δέ προσμείγνυμι ὁ κατά κέρκυραν ἤπειρος ἀπό λευκάς πλέω ὁρμίζω εἰς χειμέριος ὁ θεσπρωτίδος γῆ
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.283,εἰμί δέ λιμήν καί πόλις ὑπέρ αὐτός κεῖμαι ἀπό θάλασσα εἰς ὁ ἐλαιάτιδι ὁ θεσπρωτίδος φυράω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.284,ἔξειμι δέ παρ αὐτός ἀχερουσία λίμνη εἰς θάλασσα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.285,διά δέ ὁ θεσπρωτίδος ἀχέρων ποταμός ῥέω εἰσβάλλω εἰς αὐτός ἀφ ἕ καί ὁ ἐπωνυμία ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.286,ῥέομαι δέ καί θύαμις ποταμός ὁρίζω ὁ θεσπρωτίδα καί κεστρίνην ὅς ἐντός ὁ ἄκρος ἀνέχω ὁ χειμέριος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.5.287,ὁ μέν οὖν κορίνθιοι ὁ ἤπειρος ἐνταῦθα ὁρμίζω τε καί στρατόπεδον ποιέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.1.288,ὁ δέ κερκυραῖοι ὡς αἰσθάνομαι αὐτός προσπλέω πληρόω δέκα καί ἑκατόν ναῦς ὅς ἄρχω μικιάδης καί αἰσιμίδης καί εὐρύβατος στρατοπεδεύω εἰς εἷς ὁ νῆσος ὁ καλέω σύβοτα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.1.289,καί ὁ ἀττικαὶ δέκα πάρειμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.2.290,ἐπί δέ ὁ λευκίμμῃ αὐτός ὁ ἀκρωτήριον ὁ πεζός εἰμί καί ζακυνθίων χίλιοι ὁπλίτης βοηθέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.3.291,εἰμί δέ καί ὁ κορινθίοις εἰς ὁ ἤπειρος πολύς ὁ βάρβαρος παραβοηθέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.3.292,ὁ γάρ οὗτος ἠπειρόω ἀεί ποτέ αὐτός φίλος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.1.293,ἐπεί δέ παρασκευάζω ὁ κορινθίοις λαμβάνω τρεῖς ἡμέρα σιτίον ἀνάγω ὡς ἐπί ναυμαχία ἀπό ὁ χειμέριος νύξ
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.2.294,καί ἅμα ἠώς πλέω καθοράω ὁ ὁ κερκυραίων ναῦς μετέωρος τε καί ἐπί σφεῖς πλέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.3.295,ὡς δέ κατεῖδον ἀλλήλων ἀντιπαρατάσσομαι ἐπί μέν ὁ δεξιός κέρας κερκυραίων ὁ ἀττικαὶ ναῦς ὁ δέ ἄλλος αὐτός ἐπώχατο τρεῖς τέλος ποιέω ὁ ναῦς ὅς ἄρχω ὁ τρεῖς στρατηγός ἕκαστος εἷς
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.4.296,οὕτως μέν κερκυραῖοι τάσσω κορινθίοις δέ ὁ μέν δεξιός κέρας ὁ μεγαρίδες ναῦς ἔχω καί ὁ ἀμπρακιώτιδες κατά δέ ὁ μέσος ὁ ἄλλος σύμμαχος ὡς ἕκαστος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.4.297,εὐώνυμος δέ κέρας αὐτός ὁ κορίνθιοι ὁ ἄριστος ὁ ναῦς πλέω κατά ὁ ἀθηναίους καί ὁ δεξιός ὁ κερκυραίων ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.1.298,συμμίγνυμι δέ ἐπεί ὁ σημεῖον ἑκάτερος αἴρω ναυμαχέω πολύς μέν ὁπλίτης ἔχω ἀμφότερος ἐπί ὁ κατάστρωμα πολύς δέ τοξότης τε καί ἀκοντιστής ὁ παλαιός τρόπος ἄπειρος ἔτι παρασκευάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.2.299,εἰμί τε ὁ ναυμαχία καρτερός ὁ μέν τέχνη οὐ ὅμοιος πεζομαχία δέ ὁ πλέω προσφερής εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.3.300,ἐπεί γάρ προσβάλλω ἀλλήλων οὐ ῥᾳδίως ἀπολύω ὑπό τε ὁ πλῆθος καί ὄχλος ὁ ναῦς καί μᾶλλον τις πιστεύω ὁ ἐπί ὁ κατάστρωμα ὁπλίτης εἰς ὁ νικάω ὁ καθίστημι μάχομαι ἡσυχάζω ὁ ναῦς
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.3.301,διέκπλοος δ οὐ εἰμί ἀλλά θυμός καί ῥώμη ὁ πλέω ναυμαχέω ἤ ἐπιστήμη
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.4.302,πανταχῆ μέν οὖν πολύς θόρυβος καί ταραχώδης εἰμί ὁ ναυμαχία εἰς ὅς ὁ ἀττικαὶ ναῦς παραγίγνομαι ὁ κερκυραίοις εἰ πη πιέζω φόβος μέν παρέχω ὁ ἐναντίος μάχη δέ οὐ ἄρχω δείδω ὁ στρατηγός ὁ πρόρρησις ὁ ἀθηναίων
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.5.303,μάλιστα δέ ὁ δεξιός κέρας ὁ κορινθίων πονέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.5.304,ὁ γάρ κερκυραῖοι εἴκοσι ναῦς αὐτός τρέπω καί καταδιώκω σποράς εἰς ὁ ἤπειρος καί μέχρι ὁ στρατόπεδον πλέω αὐτός καί ἐπεκβαίνω ἐμπίμπρημι τε ὁ σκηνή ἐρῆμος καί ὁ χρῆμα διαρπάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.6.305,οὗτος μέν οὖν ὁ κορίνθιοι καί ὁ σύμμαχος ἡσσάομαι τε καί ὁ κερκυραῖοι ἐπικρατέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.6.306,ὅς δέ αὐτός εἰμί ὁ κορίνθιοι ἐπί ὁ εὐώνυμος πολύς νικάω ὁ κερκυραίοις ὁ εἴκοσι ναῦς ἀπό ἐλάσσων πλῆθος ἐκ ὁ δίωξις οὐ πάρειμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.7.307,ὁ δέ ἀθηναῖοι ὁράω ὁ κερκυραίους πιέζω μᾶλλον ἦδος ἀπροφάσιστος ἐπί-ἐπικουρέω ὁ μέν πρότερος ἀπέχω ὥστε μή ἐμβάλλω τις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.7.308,ἐπεί δέ ὁ τροπή γίγνομαι λαμπρός καί ἔγκειμαι ὁ κορίνθιοι τότε δή ἔργον πᾶς ἔχω ἦδος καί διακρίνω οὐδείς ἔτι ἀλλά συμπίτνω εἰς οὗτος ἀνάγκη ὥστε ἐπιχειρέω ἀλλήλων ὁ κορινθίους καί ἀθηναίους
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.1.309,ὁ δέ τροπή γίγνομαι ὁ κορίνθιοι ὁ σκάπτω μέν οὐ ἕλκω ἀναδέω ὁ ναῦς ὅς κατά-δύω πρός δέ ὁ ἄνθρωπος τρέπω φονεύω διεκπλέω μᾶλλον ἤ ζωγρέω ὁ τε ἑαυτοῦ φίλος οὐ αἰσθάνομαι ὅστις ἡσσάομαι ὁ ἐπί ὁ δεξιός κέρας ἀγνοέω κτείνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.2.310,πολύς γάρ ναῦς εἰμί ἀμφότερος καί ἐπί πολύς ὁ θάλασσα ἐπώχατο ἐπεί συμμίγνυμι ἀλλήλων οὐ ῥᾳδίως ὁ διάγνωσις ποιέω ὁποῖος κρατέω ἤ κρατέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.2.311,ναυμαχία γάρ οὗτος ἕλλησι πρός ἕλληνας ναῦς πλῆθος μέγας δή ὁ πρό ἑαυτοῦ γίγνομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.3.312,ἐπεί δέ καταδιώκω ὁ κερκυραίους ὁ κορίνθιοι εἰς ὁ γαῖα πρός ὁ ναυάγιον καί ὁ νεκρός ὁ σφέτερος τρέπω καί ὁ πλεῖστος κρατέω ὥστε προσκομίζω πρός ὁ σύβοτα ὁ αὐτός ὁ κατά γαῖα στρατός ὁ βάρβαρος προσβοηθέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.3.313,εἰμί δέ ὁ σύβοτα ὁ θεσπρωτίδος λιμήν ἐρῆμος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.3.314,οὗτος δέ ποιέω αὖθις ἀθροίζω ἐπιπλέω ὁ κερκυραίοις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.4.315,ὁ δέ ὁ πλώιμος καί ὅσος εἰμί λοιπός μετά ὁ ἀττικῶν ναῦς καί αὐτός ἀντί-ἐπιπλέω δείδω μή εἰς ὁ γαῖα σφεῖς πειράω ἀποβαίνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.5.316,ἦδος δέ εἰμί ὀψέ καί παιανίζω αὐτός ὡς εἰς ἐπιπλέω καί ὁ κορίνθιοι ἐξαπίνης πρύμνα κρούω κατεῖδον εἴκοσι ναῦς ἀθηναίων προσπλέω ὅς ὕστερος ὁ δέκα βοηθός ἐκπέμπω ὁ ἀθηναῖοι δείδω ὅσπερ γίγνομαι μή νικάω ὁ κερκυραῖοι καί ὁ σφέτερος δέκα ναῦς ὀλίγος ἀμύνω εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.51.1.317,οὗτος οὖν προεῖδον ὁ κορίνθιοι καί ὑποτοπέω ἀπ ἀθηνῶν εἰμί οὐ ὅσος ὁράω ἀλλά πλείων ὑπαναχωρέω
